feature,sax,
feature,jaguar,
feature,oboe,
feature,pomegranate,
feature,chimpanzee,
feature,radiator,
feature,ox,
feature,barometer,
feature,weasel,
feature,scoreboard,
feature,gong,
feature,marimba,
feature,orangutan,
feature,geyser,
feature,otter,
feature,hippopotamus,
feature,amphibian,
feature,gondola,
feature,platypus,
feature,badger,
feature,goldfish,
feature,corkscrew,
instal,organ,
instal,switch,
instal,radio,
instal,stage,
instal,screen,
instal,file,
instal,rule,
instal,cinema,
instal,projector,
instal,pole,
instal,library,
instal,plate,
instal,altar,
instal,hammer,
instal,cannon,
instal,barrel,
instal,chain,
instal,tank,
instal,television,
instal,stove,
instal,sundial,
instal,obelisk,
instal,dam,
instal,fountain,
instal,dome,
instal,beacon,
instal,bakery,
instal,patio,
instal,crane,
instal,carousel,
instal,monarch,
instal,microphone,
instal,monitor,
instal,greenhouse,
instal,pickup,
instal,flagpole,
instal,tub,
instal,scoreboard,
instal,gondola,
substitute,organ,
substitute,screen,
substitute,rule,
substitute,plate,
substitute,violin,
substitute,tank,
substitute,ram,
substitute,handkerchief,
take,organ,
take,mask,
take,restaurant,
take,switch,
take,radio,
take,stage,
take,mosque,
take,church,
take,screen,
take,wing,
take,quilt,
take,ear,
take,file,
take,schooner,
take,safe,
take,basketball,
take,pot,
take,jeep,
take,quail,
take,throne,
take,rule,
take,castle,
take,plane,
take,missile,
take,cricket,
take,menu,
take,cinema,
take,wreck,
take,rifle,
take,prison,
take,necklace,
take,spotlight,
take,projector,
take,pole,
take,corn,
take,wardrobe,
take,cup,
take,library,
take,slot,
take,valley,
take,umbrella,
take,cab,
take,plate,
take,altar,
take,tiger,
take,scale,
take,lipstick,
take,vault,
take,backpack,
take,hammer,
take,iron,
take,cannon,
take,violin,
take,barrel,
take,harmonica,
take,palace,
take,cello,
take,chain,
take,baseball,
take,suit,
take,hook,
take,nail,
take,tank,
take,monastery,
take,television,
take,jersey,
take,brass,
take,trombone,
take,shield,
take,admiral,
take,broom,
take,airship,
take,bucket,
take,pitcher,
take,banana,
take,wool,
take,submarine,
take,mouse,
take,beaker,
take,canoe,
take,dam,
take,ambulance,
take,shovel,
take,whistle,
take,packet,
take,pick,
take,gown,
take,parachute,
take,ant,
take,hatchet,
take,printer,
take,flute,
take,lion,
take,dome,
take,envelope,
take,banjo,
take,beacon,
take,bakery,
take,kite,
take,dough,
take,crate,
take,swing,
take,balloon,
take,quill,
take,torch,
take,bow,
take,fly,
take,ram,
take,cloak,
take,purse,
take,dock,
take,loudspeaker,
take,volleyball,
take,barn,
take,cassette,
take,hay,
take,crane,
take,pier,
take,harp,
take,pizza,
take,lifeboat,
take,drum,
take,wallet,
take,tray,
take,microphone,
take,vacuum,
take,mortar,
take,accordion,
take,knot,
take,lhasa,
take,limousine,
take,wig,
take,tractor,
take,handkerchief,
take,desk,
take,conch,
take,monitor,
take,notebook,
take,swab,
take,gorilla,
take,apron,
take,candle,
take,laptop,
take,puck,
take,orange,
take,streetcar,
take,robin,
take,honeycomb,
take,syringe,
take,carton,
take,mushroom,
take,airliner,
take,goose,
take,cornet,
take,flagpole,
take,tricycle,
take,revolver,
take,bassoon,
take,racket,
take,paddle,
take,bookshop,
take,newfoundland,
take,bubble,
take,reel,
take,ski,
take,liner,
take,racer,
take,tripod,
take,screwdriver,
take,vase,
take,pillow,
take,bison,
take,modem,
take,hare,
take,acorn,
take,coil,
take,sock,
take,sax,
take,oboe,
take,lemon,
take,minibus,
take,binder,
take,sandal,
take,maypole,
take,snail,
take,pineapple,
take,ox,
take,barometer,
take,gong,
take,orangutan,
take,otter,
take,gondola,
take,badger,
take,cardigan,
take,speedboat,
take,goldfish,
take,cleaver,
sell,organ,
sell,mask,
sell,restaurant,
sell,radio,
sell,stage,
sell,church,
sell,wing,
sell,file,
sell,pot,
sell,rule,
sell,castle,
sell,plane,
sell,missile,
sell,cinema,
sell,wreck,
sell,rifle,
sell,prison,
sell,necklace,
sell,projector,
sell,corn,
sell,cup,
sell,library,
sell,slot,
sell,valley,
sell,cab,
sell,plate,
sell,scale,
sell,lipstick,
sell,vault,
sell,iron,
sell,cannon,
sell,violin,
sell,barrel,
sell,palace,
sell,cello,
sell,chain,
sell,suit,
sell,nail,
sell,tank,
sell,monastery,
sell,television,
sell,jersey,
sell,stove,
sell,convertible,
sell,broom,
sell,airship,
sell,wool,
sell,submarine,
sell,mouse,
sell,dam,
sell,packet,
sell,pick,
sell,printer,
sell,flute,
sell,diaper,
sell,bakery,
sell,kite,
sell,dough,
sell,balloon,
sell,fly,
sell,cloak,
sell,barn,
sell,cassette,
sell,barrow,
sell,hay,
sell,pier,
sell,pizza,
sell,drum,
sell,carousel,
sell,perfume,
sell,accordion,
sell,limousine,
sell,wig,
sell,tractor,
sell,desk,
sell,monitor,
sell,laptop,
sell,puck,
sell,streetcar,
sell,hip,
sell,refrigerator,
sell,pickup,
sell,tricycle,
sell,revolver,
sell,bookshop,
sell,vase,
sell,bathtub,
sell,confectionery,
sell,tub,
sell,minivan,
sell,ipod,
sell,bison,
sell,modem,
sell,joystick,
sell,chimpanzee,
sell,lemon,
sell,burrito,
sell,binder,
sell,ox,
sell,strawberry,
sell,albatross,
contain,organ,
contain,mask,
contain,restaurant,1
contain,switch,
contain,radio,
contain,stage,
contain,mosque,1
contain,church,1
contain,screen,1
contain,wing,
contain,ear,
contain,file,1
contain,safe,1
contain,basketball,
contain,pot,1
contain,throne,
contain,rule,
contain,castle,1
contain,plane,1
contain,missile,
contain,cricket,
contain,menu,
contain,cinema,1
contain,wreck,
contain,rifle,
contain,prison,1
contain,necklace,
contain,projector,
contain,pole,
contain,corn,
contain,wardrobe,1
contain,cup,1
contain,library,1
contain,slot,1
contain,valley,1
contain,cab,1
contain,plate,1
contain,altar,1
contain,scale,1
contain,vault,1
contain,hammer,
contain,iron,
contain,cannon,1
contain,barrel,1
contain,harmonica,
contain,palace,1
contain,chain,
contain,baseball,
contain,suit,
contain,cliff,
contain,hook,
contain,nail,
contain,tank,1
contain,monastery,1
contain,television,
contain,jersey,
contain,brass,
contain,shield,
contain,stove,
contain,sundial,
contain,bee,
contain,airship,1
contain,bucket,1
contain,banana,
contain,wool,
contain,mouse,
contain,obelisk,
contain,dam,1
contain,whistle,
contain,viaduct,
contain,packet,1
contain,pick,
contain,parachute,
contain,ant,
contain,flute,
contain,fountain,1
contain,lion,
contain,eel,
contain,dome,1
contain,envelope,1
contain,beacon,
contain,bakery,1
contain,dough,
contain,balloon,
contain,pirate,
contain,ram,
contain,screw,
contain,cloak,
contain,dock,1
contain,loudspeaker,
contain,patio,1
contain,barn,1
contain,cassette,
contain,barrow,1
contain,hay,
contain,crane,
contain,pier,1
contain,pedestal,1
contain,harp,
contain,drum,
contain,carousel,1
contain,tray,1
contain,microphone,
contain,vacuum,1
contain,mortar,1
contain,perfume,
contain,knot,
contain,maze,1
contain,stupa,1
contain,desk,1
contain,monitor,
contain,notebook,1
contain,swab,
contain,candle,
contain,laptop,1
contain,orange,
contain,greenhouse,1
contain,robin,
contain,volcano,1
contain,mushroom,
contain,refrigerator,1
contain,goose,
contain,spindle,
contain,flagpole,
contain,broccoli,
contain,cairn,
contain,revolver,
contain,paddle,
contain,projectile,
contain,bubble,1
contain,reel,
contain,liner,
contain,jellyfish,
contain,vase,1
contain,bathtub,1
contain,cucumber,
contain,stretcher,1
contain,magpie,
contain,tub,1
contain,planetarium,1
contain,bison,
contain,modem,
contain,coil,
contain,crib,
contain,chimpanzee,
contain,radiator,
contain,binder,1
contain,snail,
contain,chime,
contain,pineapple,
contain,sunscreen,
contain,scoreboard,
contain,crayfish,
contain,ostrich,
contain,gong,
contain,plunger,
contain,strawberry,
contain,geyser,
contain,badger,
contain,buckle,
contain,goldfish,
contain,teapot,1
contain,pitcher,1
contain,goblet,1
contain,crate,1
contain,carton,1
reject,organ,
reject,switch,
reject,church,
reject,file,
reject,throne,
reject,rule,
reject,cinema,
reject,chain,
reject,suit,
present,organ,
present,mask,
present,radio,
present,stage,
present,church,
present,screen,
present,wing,
present,quilt,
present,file,
present,basketball,
present,pot,
present,rule,
present,castle,
present,cricket,
present,menu,
present,cinema,
present,rifle,
present,prison,
present,necklace,
present,projector,
present,cup,
present,library,
present,slot,
present,plate,
present,altar,
present,scale,
present,violin,
present,barrel,
present,palace,
present,chain,
present,suit,
present,cliff,
present,television,
present,jersey,
present,shield,
present,canoe,
present,groom,
present,packet,
present,gown,
present,fountain,
present,envelope,
present,torch,
present,bow,
present,purse,
present,knot,
present,tractor,
present,laptop,
present,tripod,
present,vase,
hold,organ,
hold,mask,
hold,restaurant,
hold,switch,
hold,radio,
hold,stage,
hold,mosque,
hold,church,
hold,screen,
hold,wing,
hold,ear,
hold,file,
hold,basketball,
hold,pot,
hold,throne,
hold,rule,
hold,castle,
hold,plane,
hold,missile,
hold,cricket,
hold,cinema,
hold,rifle,
hold,prison,
hold,necklace,
hold,spotlight,
hold,projector,
hold,pole,
hold,corn,
hold,cup,
hold,library,
hold,slot,
hold,valley,
hold,umbrella,
hold,plate,
hold,altar,
hold,tiger,
hold,scale,
hold,vault,
hold,hammer,
hold,iron,
hold,cannon,
hold,violin,
hold,barrel,
hold,harmonica,
hold,palace,
hold,chain,
hold,baseball,
hold,suit,
hold,hook,
hold,nail,
hold,tank,
hold,monastery,
hold,television,
hold,jersey,
hold,shield,
hold,stove,
hold,sundial,
hold,bee,
hold,broom,
hold,bucket,
hold,pitcher,
hold,submarine,
hold,mouse,
hold,teapot,
hold,obelisk,
hold,dam,
hold,shovel,
hold,groom,
hold,packet,
hold,pick,
hold,gown,
hold,parachute,
hold,upright,
hold,hatchet,
hold,flute,
hold,fountain,
hold,lion,
hold,eel,
hold,dome,
hold,envelope,
hold,beacon,
hold,kite,
hold,dough,
hold,balloon,
hold,quill,
hold,torch,
hold,bow,
hold,fly,
hold,ram,
hold,screw,
hold,cloak,
hold,purse,
hold,volleyball,
hold,cassette,
hold,crane,
hold,pedestal,
hold,harp,
hold,pizza,
hold,drum,
hold,wallet,
hold,mongoose,
hold,tray,
hold,monarch,
hold,microphone,
hold,vacuum,
hold,mortar,
hold,perfume,
hold,knot,
hold,wig,
hold,handkerchief,
hold,hourglass,
hold,conch,
hold,monitor,
hold,notebook,
hold,apron,
hold,candle,
hold,puck,
hold,robin,
hold,kimono,
hold,honeycomb,
hold,syringe,
hold,hip,
hold,refrigerator,
hold,pickup,
hold,spindle,
hold,flagpole,
hold,revolver,
hold,racket,
hold,paddle,
hold,projectile,
hold,cradle,
hold,stopwatch,
hold,bubble,
hold,reel,
hold,liner,
hold,tripod,
hold,screwdriver,
hold,vase,
hold,cucumber,
hold,bookcase,
hold,pillow,
hold,scabbard,
hold,ipod,
hold,joystick,
hold,gazelle,
hold,hare,
hold,acorn,
hold,sock,
hold,pomegranate,
hold,ladle,
hold,crutch,
hold,goblet,
hold,pineapple,
hold,barbell,
hold,ox,
hold,hog,
hold,scoreboard,
hold,drumstick,
hold,gong,
hold,plunger,
hold,sarong,
hold,paintbrush,
hold,cleaver,
bring,organ,
bring,mask,
bring,restaurant,
bring,switch,
bring,radio,
bring,stage,
bring,church,
bring,screen,
bring,wing,
bring,quilt,
bring,file,
bring,schooner,
bring,basketball,
bring,pot,
bring,quail,
bring,throne,
bring,rule,
bring,castle,
bring,plane,
bring,missile,
bring,cricket,
bring,menu,
bring,cinema,
bring,wreck,
bring,rifle,
bring,prison,
bring,necklace,
bring,spotlight,
bring,projector,
bring,pole,
bring,corn,
bring,wardrobe,
bring,cup,
bring,library,
bring,slot,
bring,valley,
bring,umbrella,
bring,cab,
bring,plate,
bring,altar,
bring,tiger,
bring,scale,
bring,backpack,
bring,hammer,
bring,iron,
bring,cannon,
bring,violin,
bring,barrel,
bring,harmonica,
bring,palace,
bring,cello,
bring,chain,
bring,baseball,
bring,suit,
bring,tank,
bring,monastery,
bring,television,
bring,jersey,
bring,brass,
bring,trombone,
bring,shield,
bring,bee,
bring,skunk,
bring,broom,
bring,airship,
bring,bucket,
bring,pitcher,
bring,wool,
bring,submarine,
bring,mouse,
bring,canoe,
bring,dam,
bring,ambulance,
bring,whistle,
bring,groom,
bring,upright,
bring,hatchet,
bring,printer,
bring,flute,
bring,leopard,
bring,lion,
bring,eel,
bring,dome,
bring,envelope,
bring,banjo,
bring,beacon,
bring,kite,
bring,dough,
bring,crate,
bring,swing,
bring,balloon,
bring,torch,
bring,bow,
bring,ram,
bring,cloak,
bring,purse,
bring,dock,
bring,hay,
bring,crane,
bring,pier,
bring,harp,
bring,pizza,
bring,lifeboat,
bring,drum,
bring,tray,
bring,plow,
bring,monarch,
bring,microphone,
bring,mortar,
bring,perfume,
bring,accordion,
bring,tractor,
bring,handkerchief,
bring,desk,
bring,monitor,
bring,notebook,
bring,gorilla,
bring,candle,
bring,laptop,
bring,puck,
bring,orange,
bring,streetcar,
bring,grille,
bring,hip,
bring,oscilloscope,
bring,carton,
bring,airliner,
bring,revolver,
bring,newfoundland,
bring,reel,
bring,tripod,
bring,vase,
bring,confectionery,
bring,stretcher,
bring,hen,
bring,pillow,
bring,cheetah,
bring,bison,
bring,modem,
bring,guillotine,
bring,hare,
bring,coil,
bring,sock,
bring,chimpanzee,
bring,cougar,
bring,goblet,
bring,ox,
bring,ostrich,
bring,orangutan,
bring,dingo,
bring,otter,
bring,cleaver,
bring,tarantula,
showcase,organ,
showcase,ear,
showcase,cinema,
showcase,wardrobe,
showcase,library,
showcase,suit,
showcase,drum,
showcase,reel,
house,organ,
house,restaurant,
house,switch,
house,radio,
house,stage,
house,mosque,
house,church,
house,screen,
house,wing,
house,basketball,
house,throne,
house,castle,
house,missile,
house,cinema,
house,prison,
house,spotlight,
house,projector,
house,pole,
house,cup,
house,library,
house,plate,
house,altar,
house,tiger,
house,scale,
house,vault,
house,cannon,
house,palace,
house,chain,
house,baseball,
house,tank,
house,monastery,
house,brass,
house,shield,
house,admiral,
house,airship,
house,submarine,
house,ambulance,
house,fountain,
house,lion,
house,beacon,
house,bakery,
house,balloon,
house,cloak,
house,dock,
house,barn,
house,crane,
house,pier,
house,lifeboat,
house,drum,
house,carousel,
house,tray,
house,barbershop,
house,desk,
house,monitor,
house,greenhouse,
house,airliner,
house,bookshop,
house,planetarium,
house,chimpanzee,
house,scoreboard,
purchase,organ,
purchase,mask,
purchase,restaurant,
purchase,switch,
purchase,radio,
purchase,stage,
purchase,church,
purchase,file,
purchase,schooner,
purchase,safe,
purchase,jeep,
purchase,throne,
purchase,castle,
purchase,plane,
purchase,missile,
purchase,cinema,
purchase,rifle,
purchase,necklace,
purchase,projector,
purchase,pole,
purchase,corn,
purchase,wardrobe,
purchase,cup,
purchase,library,
purchase,slot,
purchase,valley,
purchase,plate,
purchase,iron,
purchase,cannon,
purchase,violin,
purchase,barrel,
purchase,harmonica,
purchase,palace,
purchase,cello,
purchase,chain,
purchase,baseball,
purchase,suit,
purchase,tank,
purchase,monastery,
purchase,television,
purchase,jersey,
purchase,bucket,
purchase,wool,
purchase,submarine,
purchase,canoe,
purchase,dam,
purchase,ambulance,
purchase,pick,
purchase,gown,
purchase,printer,
purchase,flute,
purchase,dome,
purchase,diaper,
purchase,bakery,
purchase,balloon,
purchase,bow,
purchase,ram,
purchase,cloak,
purchase,dock,
purchase,barn,
purchase,crane,
purchase,pier,
purchase,harp,
purchase,pizza,
purchase,drum,
purchase,carousel,
purchase,microphone,
purchase,accordion,
purchase,promontory,
purchase,tractor,
purchase,desk,
purchase,notebook,
purchase,gorilla,
purchase,laptop,
purchase,streetcar,
purchase,greenhouse,
purchase,airliner,
purchase,pickup,
purchase,revolver,
purchase,bookshop,
purchase,liner,
purchase,vase,
purchase,confectionery,
purchase,tub,
purchase,modem,
purchase,burrito,
purchase,cougar,
purchase,minibus,
purchase,fireboat,
purchase,scoreboard,
complement,organ,
complement,stage,
complement,church,
complement,rule,
complement,missile,
complement,wardrobe,
complement,library,
complement,scale,
complement,tank,
complement,pick,
lack,organ,
lack,mask,
lack,restaurant,
lack,switch,
lack,radio,
lack,stage,
lack,church,
lack,screen,
